Age,Workclass,fnlwgt,Education,MaritalStatus,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,hours-per-week,NativeCountry,Class
53,5,111939,13,7,4,4,5,1,0,0,35,41,0
26,7,53903,9,5,3,1,5,1,0,0,50,41,0
41,5,146659,13,7,13,4,5,1,0,0,70,41,0
28,5,194200,9,7,14,4,5,1,0,0,70,41,0
48,7,78529,14,4,13,3,5,1,0,0,60,41,0
22,5,194829,13,5,14,3,5,1,0,0,30,41,0
40,8,330174,15,7,13,4,5,1,7688,0,40,41,1
52,4,230767,13,7,14,4,5,1,0,1902,60,2,1
53,6,137250,14,3,13,1,1,0,0,1669,35,41,0
40,5,254478,10,7,3,4,5,1,7298,0,50,41,1
57,5,300908,12,6,7,3,5,1,0,0,75,41,0
53,3,187830,11,4,3,3,5,1,0,0,40,30,0
23,5,201138,10,5,11,3,5,0,0,0,8,41,0
31,3,44503,10,7,3,4,5,1,0,0,40,41,0
20,5,381357,5,5,1,5,5,1,0,0,28,41,0
25,5,311124,15,5,13,3,5,0,0,0,20,41,0
37,5,96330,10,5,14,1,1,0,0,0,40,41,0
50,5,228238,9,7,3,4,5,1,0,0,40,41,1
34,3,56964,9,7,2,4,5,1,0,0,35,41,0
37,5,127772,13,7,14,4,5,1,0,0,50,41,1
52,5,386397,13,7,14,4,5,1,0,0,45,41,1
29,3,404998,11,7,9,4,5,1,0,0,90,41,0
49,5,34545,10,7,14,4,5,1,0,1887,40,41,1
31,5,157886,10,7,4,6,5,0,0,0,40,41,0
47,5,101299,9,7,3,4,5,1,0,0,40,41,0
51,3,134447,9,7,3,4,5,1,0,0,70,41,0
27,5,191822,9,7,5,6,5,0,0,0,50,41,0
23,5,70919,13,5,14,3,5,1,0,0,40,41,0
55,5,266343,9,7,13,4,5,1,0,0,46,41,0
28,5,87239,10,7,14,4,5,1,0,0,50,41,1
31,6,236487,13,5,13,3,5,0,0,0,40,39,0
30,5,224147,9,5,2,5,1,1,0,0,40,41,0
23,5,197200,13,5,13,5,5,1,0,0,60,41,0
19,5,124265,9,5,5,5,5,1,0,0,50,41,0
22,5,79980,10,5,5,5,5,1,0,0,25,41,0
50,5,128814,9,6,4,1,5,0,0,0,25,41,0
64,5,208862,9,7,8,4,5,1,0,0,50,41,1
21,5,51262,9,5,4,5,5,1,0,0,35,41,0
75,4,98116,10,3,5,3,5,1,0,0,40,41,1
29,5,82393,9,5,7,5,3,1,0,0,40,39,0
47,5,57534,10,7,3,4,5,1,0,0,40,41,1
20,5,218962,9,5,7,3,5,1,0,0,40,41,0
33,5,204752,9,5,4,5,5,1,0,0,40,41,0
45,5,243631,16,7,13,4,3,1,0,0,45,3,1
41,5,170299,11,6,13,1,5,0,0,0,43,41,0
23,5,60331,9,5,7,5,5,1,0,0,40,41,0
38,5,269318,13,7,11,4,5,1,5178,0,50,41,1
67,7,132819,10,7,10,4,5,1,0,0,41,41,1
21,5,119665,10,5,8,5,5,1,0,0,35,41,0
38,5,150057,10,5,13,3,5,1,0,0,45,41,0
31,5,128567,9,7,3,4,5,1,0,0,40,41,0
19,5,230874,10,5,8,5,5,0,0,0,40,41,0
59,3,148526,10,7,5,4,5,1,0,0,40,41,0
36,5,160192,9,5,4,3,5,1,0,0,40,41,0
50,6,74660,10,3,13,1,5,1,0,0,40,41,0
60,4,142494,6,7,3,4,5,1,0,0,40,41,0
30,5,122042,14,7,14,4,5,1,0,0,45,41,1
28,4,37088,13,5,5,3,5,1,0,0,50,41,0
36,5,61778,10,7,3,4,5,1,0,0,60,41,1
21,5,176356,10,5,8,5,5,0,0,0,10,39,0
27,5,123302,9,7,4,4,5,1,0,0,40,30,0
18,5,89760,8,5,4,5,5,0,0,0,20,41,0
44,6,165304,10,7,14,4,5,1,0,1485,40,41,1
56,5,104945,4,7,4,4,1,1,0,0,40,41,0
51,4,192973,13,7,10,4,1,1,0,0,40,41,1
48,5,97863,13,7,13,4,5,1,0,0,45,35,1
31,5,73585,11,7,13,4,5,1,0,0,45,41,0
35,5,29145,11,5,2,3,5,1,0,0,40,41,0
35,5,175232,9,6,1,2,5,1,0,0,40,41,0
36,5,325374,10,7,3,4,5,1,0,0,40,41,0
47,3,107231,12,7,3,4,5,1,0,1672,65,41,0
23,5,129345,10,5,4,3,5,1,0,0,25,41,0
21,5,228395,10,5,5,2,1,0,0,0,20,41,0
49,5,452402,10,4,14,1,1,0,0,0,60,41,0
51,4,338260,15,7,13,4,5,1,15024,0,60,41,1
46,5,165138,11,7,3,4,5,1,0,0,40,41,0
31,5,109055,9,7,9,4,5,1,3137,0,45,41,0
27,5,193122,9,7,7,4,5,1,0,0,40,41,0
56,5,425497,12,7,8,4,5,1,0,0,20,41,0
48,5,191858,10,7,3,4,5,1,0,0,40,41,0
30,5,297155,10,6,11,1,1,0,0,0,40,41,0
29,6,181282,13,6,13,3,5,1,0,0,50,41,0
50,8,111700,14,5,14,3,5,0,0,0,50,41,0
18,5,35065,9,5,2,3,1,1,0,0,35,41,0
37,5,298539,9,7,14,4,5,1,0,1902,55,41,1
51,3,95435,9,7,5,4,5,1,0,0,60,41,1
31,5,162160,9,7,3,4,5,1,0,0,47,41,0
29,5,176037,11,6,8,3,1,1,14344,0,40,41,1
39,5,314007,6,7,3,4,5,1,0,2051,40,41,0
48,5,197683,10,7,5,4,1,1,0,0,40,41,1
44,5,242521,13,7,5,4,5,1,7688,0,50,41,1
39,5,290321,6,7,7,4,5,1,0,0,40,41,0
22,6,44064,7,5,1,5,5,1,0,0,35,41,0
27,5,174163,10,7,8,6,5,0,0,0,40,41,1
42,5,374790,5,6,3,3,5,1,0,0,40,41,0
18,5,231562,9,5,5,5,5,0,0,0,33,41,0
27,5,376150,10,2,5,3,5,0,0,0,25,41,0
51,5,99987,6,4,7,1,1,0,0,0,40,41,0
27,3,120126,10,7,14,4,5,1,0,0,40,41,0
60,3,33717,7,7,9,4,5,1,0,0,50,41,0
36,5,132879,2,7,1,4,5,1,0,0,40,35,0
45,5,304570,13,7,14,4,3,1,0,0,60,3,1
40,5,100292,9,7,5,4,5,1,0,0,52,41,1
63,5,117473,10,7,13,4,5,1,4386,0,40,41,1
41,5,239833,9,2,2,1,1,1,0,0,50,41,0
53,5,155233,8,7,8,6,5,0,0,0,40,35,0
34,5,130369,9,6,2,1,5,0,1151,0,48,39,0
34,5,347166,10,7,11,4,5,1,0,0,40,41,0
31,5,502752,13,7,11,6,5,0,0,0,40,41,1
22,7,255575,12,5,13,3,5,0,0,0,15,41,0
49,5,277946,10,7,14,4,5,1,0,0,50,41,1
43,5,214541,9,7,8,4,5,1,0,0,35,41,0
36,5,143123,15,7,13,4,5,1,0,0,50,41,1
27,5,69132,13,5,8,3,5,1,0,0,37,41,0
52,3,34973,9,7,9,4,5,1,0,1887,60,41,1
29,5,236992,9,7,4,4,1,1,0,0,50,41,0
27,5,492263,6,4,7,5,5,1,0,0,35,10,0
42,5,180019,9,5,4,3,5,0,0,0,65,41,0
49,3,47086,13,3,5,1,5,0,0,0,40,41,0
24,5,222853,10,5,3,1,5,1,0,0,50,41,0
22,5,344176,9,5,5,1,5,1,0,0,20,41,0
30,3,223212,13,5,5,1,5,1,0,0,40,41,0
28,5,110981,10,5,4,3,5,1,0,0,40,41,0
20,5,162688,11,5,4,5,5,1,0,0,40,41,0
45,4,181307,15,7,13,4,5,1,15024,0,43,41,1
39,5,148903,9,6,5,3,5,0,4687,0,50,41,1
43,5,306440,15,5,13,3,5,1,0,0,66,38,0
18,5,210311,9,5,5,5,5,0,0,0,20,41,0
53,5,127117,9,7,7,4,5,1,0,0,40,41,0
74,5,54732,10,7,5,4,5,1,0,0,20,41,1
39,5,271521,13,7,13,4,3,1,0,0,48,12,1
33,5,216908,6,5,8,2,5,1,0,0,40,41,0
49,5,543922,9,7,3,4,5,1,0,0,42,41,1
21,5,766115,6,7,1,4,5,1,0,0,35,41,0
65,5,52728,10,7,8,4,5,1,0,0,40,41,0
39,5,284166,9,5,3,3,5,1,0,1564,50,41,1
49,5,122206,11,7,5,4,5,1,0,0,25,41,0
20,5,95989,10,5,8,5,5,0,0,0,40,41,0
47,5,334039,13,7,14,4,5,1,7298,0,44,41,1
46,3,225456,9,7,14,4,5,1,0,0,40,41,0
29,5,112847,11,7,3,4,3,1,7298,0,32,41,1
61,3,171840,9,3,13,1,5,0,0,0,16,41,0
48,5,180695,10,6,14,3,5,0,0,0,38,41,0
44,5,121012,5,6,3,3,5,1,0,0,40,41,0
37,4,126569,13,7,3,4,5,1,0,0,60,41,0
45,5,227791,10,7,5,4,5,1,0,1740,50,41,0
51,3,290290,13,7,13,4,5,1,0,0,45,41,1
33,6,251521,13,5,14,3,5,0,0,0,50,41,0
55,3,41938,13,7,13,6,5,0,0,0,8,41,0
25,5,27678,10,7,4,6,5,0,0,0,60,41,0
26,5,133756,9,6,9,3,3,1,0,0,40,12,0
54,5,215990,9,7,14,4,5,1,0,0,40,41,1
38,5,461337,9,5,5,3,5,0,0,0,33,41,0
39,6,344855,14,7,13,6,5,0,0,1977,20,41,1
20,7,214542,10,5,13,5,5,1,0,0,40,41,0
30,5,258170,9,6,11,3,5,0,0,0,40,41,0
29,8,242147,9,6,11,3,2,1,0,0,45,41,0
42,5,235700,9,6,1,3,5,0,0,0,40,41,0
24,5,278130,12,5,11,3,5,1,0,0,40,41,0
36,5,261241,9,7,7,4,5,1,0,0,50,41,1
60,5,85995,14,7,11,4,3,1,0,0,50,20,1
42,5,340885,9,6,9,3,5,1,0,0,44,41,0
42,5,152889,6,7,3,4,5,1,0,0,45,41,0
46,5,195023,9,2,7,3,5,0,0,0,40,26,0
52,7,109600,14,2,14,1,5,0,4787,0,44,41,1
27,5,249463,11,7,8,4,5,1,0,0,20,41,0
43,5,158177,10,6,11,1,1,0,0,0,35,41,0
43,7,47818,13,5,13,3,5,0,0,0,40,41,0
27,5,391468,7,6,3,5,5,1,0,0,40,41,0
52,6,199995,14,7,14,4,5,1,7298,0,60,41,1
31,5,231043,10,7,2,4,5,1,0,0,50,41,0
38,5,281768,4,6,8,1,1,0,0,0,30,41,0
44,5,267790,5,5,4,1,1,0,0,0,40,41,0
27,5,217379,10,6,13,5,5,0,0,0,40,41,0
50,5,421561,10,6,14,3,5,1,0,0,40,41,0
23,5,50953,10,5,8,3,5,0,0,0,40,41,0
22,5,138504,10,5,11,1,1,0,0,0,30,41,0
36,7,177064,10,5,14,1,5,0,0,0,40,41,0
24,5,103064,13,5,8,3,5,0,3674,0,40,41,0
59,5,184493,10,7,5,4,5,1,0,0,40,41,1
39,5,104089,11,7,3,4,5,1,0,0,50,41,1
23,5,149204,13,5,14,5,5,1,0,0,40,41,0
37,5,405284,13,5,13,3,5,0,0,1340,42,41,0
25,6,137296,12,5,11,5,1,0,0,0,38,41,0
40,5,87771,9,7,3,6,5,0,0,1628,45,41,0
38,7,125499,13,7,13,4,3,1,7688,0,60,21,1
31,5,59083,9,7,4,4,5,1,0,0,35,41,0
28,6,138332,16,6,13,3,5,0,0,0,40,41,0
24,5,198914,9,5,5,1,1,1,0,0,25,41,0
46,6,238162,12,7,10,4,5,1,0,1887,50,41,1
29,5,123677,9,7,7,6,3,0,0,0,40,13,0
38,8,325538,15,7,13,4,5,1,0,0,50,41,1
53,5,251063,10,4,14,1,1,0,0,0,40,41,0
33,5,51471,9,7,8,6,5,0,0,1902,40,41,1
39,5,175681,13,7,13,4,1,1,0,0,60,38,0
44,5,165599,9,7,7,4,5,1,0,0,48,41,0
46,5,149640,13,6,13,3,5,1,0,0,45,40,1
30,5,143526,13,5,5,5,5,1,0,0,40,41,0
24,5,211160,10,7,5,4,5,1,0,0,40,41,0
29,5,342989,9,5,11,5,5,0,0,0,40,41,0
62,3,173631,10,7,14,4,5,1,0,0,70,41,0
25,5,141876,9,2,14,3,5,1,0,0,45,41,0
45,5,137604,10,5,4,3,5,1,0,0,40,41,0
21,5,129232,10,5,3,5,5,1,0,0,40,41,0
64,8,271550,10,7,2,4,5,1,0,0,40,41,1
39,5,456922,13,6,8,3,5,1,0,0,40,41,0
60,5,232242,9,7,5,4,5,1,0,0,40,41,0
35,5,352188,9,5,8,3,5,1,0,0,40,41,0
27,5,114967,13,5,8,3,5,1,0,0,40,41,0
41,5,201981,9,6,3,5,5,1,0,0,40,41,0
32,7,159247,14,7,13,4,5,1,0,0,50,41,0
24,5,125905,9,7,3,4,5,1,0,0,40,41,0
32,5,186824,13,7,3,4,5,1,0,0,40,41,1
42,6,121012,10,7,14,4,5,1,0,0,45,41,1
58,5,110844,14,3,5,3,5,0,0,0,27,41,0
23,5,143003,14,7,13,4,3,1,0,1887,50,21,1
31,8,59732,9,7,9,4,4,1,0,0,40,41,0
28,5,178489,13,5,14,1,1,0,0,0,45,38,0
41,5,252127,10,3,8,1,1,0,0,0,20,41,0
37,5,109633,13,7,13,6,5,0,0,0,16,41,1
19,5,160811,9,5,5,5,5,1,0,0,38,41,0
27,3,365110,13,5,13,3,5,0,0,0,20,41,0
61,3,113080,5,7,5,4,5,1,0,0,58,41,1
39,5,206074,13,7,13,4,5,1,0,0,45,41,1
25,5,173062,13,5,1,1,1,1,0,0,40,41,0
58,5,117273,10,7,5,4,5,1,0,0,40,41,1
27,3,153805,10,7,2,2,2,1,0,0,50,24,1
51,5,293802,3,7,1,4,1,1,0,0,52,41,0
43,6,153132,14,7,13,4,5,1,15024,0,40,41,1
46,5,166809,9,6,11,1,5,0,0,0,40,41,0
67,5,34122,3,7,8,4,5,1,0,0,40,41,0
50,6,231725,9,7,1,4,5,1,0,0,40,41,0
20,5,63210,9,5,1,5,5,1,0,0,15,41,0
35,5,108293,13,3,13,1,5,0,0,0,32,41,1
57,5,116878,2,7,1,4,5,1,0,0,40,35,0
40,5,110622,15,7,11,2,3,0,0,0,40,12,0
42,6,180318,6,5,9,1,5,1,0,0,35,41,0
67,4,112318,6,7,3,4,5,1,0,0,40,41,0
47,5,252079,13,7,7,4,5,1,7688,0,44,41,1
30,5,27153,9,5,1,3,5,1,0,0,50,41,0
26,5,73312,7,5,7,1,5,0,0,0,15,41,0
51,5,145409,9,7,3,4,5,1,0,0,40,41,0
38,5,167882,10,3,4,2,1,0,0,0,45,9,0
24,5,236696,9,7,1,5,5,1,0,0,35,41,0
48,3,28791,9,7,5,6,5,0,0,0,50,41,0
34,7,118551,13,7,8,5,5,0,5178,0,25,38,1
70,5,187292,13,7,1,4,5,1,6418,0,40,41,1
35,5,189922,9,7,3,4,5,1,0,0,40,41,0
61,5,584259,14,7,8,4,5,1,0,0,2,41,1
26,5,173992,10,7,3,4,5,1,0,0,45,41,1
64,5,253759,9,5,14,3,5,1,0,0,3,41,0
26,5,111243,9,5,11,1,5,0,0,0,35,41,0
39,3,147850,9,7,2,4,5,1,0,0,30,41,0
55,5,171015,10,5,11,5,5,0,0,0,36,41,0
23,5,118023,10,5,14,3,5,1,0,0,45,38,0
33,3,361497,9,7,3,4,5,1,0,0,40,41,0
31,5,137290,13,7,14,4,5,1,0,0,55,41,1
28,6,401886,9,5,11,2,5,1,0,0,20,41,0
50,5,201882,14,7,7,4,5,1,0,0,30,41,0
26,6,30793,13,7,13,6,5,0,0,0,55,41,1
44,8,139161,12,6,11,3,1,0,0,1741,40,41,0
51,5,210736,9,2,3,3,5,1,0,0,40,41,0
34,5,167781,9,7,4,4,5,1,0,0,50,41,0
37,5,103986,13,7,13,4,5,1,7688,0,39,41,1
29,5,144592,15,7,13,4,5,1,0,0,50,41,1
24,5,493034,13,5,13,3,1,1,0,0,40,41,0
27,5,184078,11,6,11,1,5,0,0,0,40,41,0
44,5,191814,10,7,3,4,5,1,0,0,45,41,0
24,5,329852,9,5,7,3,5,1,0,0,40,41,0
54,5,223660,9,7,14,4,5,1,0,0,55,41,1
47,5,177087,10,4,11,1,5,0,0,0,50,41,1
30,5,143766,9,5,4,3,5,1,0,0,30,41,0
35,5,234271,10,6,11,3,5,0,0,0,40,41,0
39,8,314822,10,7,11,4,1,1,0,0,40,41,0
42,5,195584,12,4,11,1,1,0,0,0,40,41,0
70,4,207938,13,7,14,4,5,1,0,2377,50,41,1
41,5,126850,15,7,11,4,3,1,0,0,40,12,0
36,5,279485,9,5,14,3,5,0,0,0,38,41,0
44,5,267717,14,7,13,4,5,1,0,0,42,41,1
42,5,175935,9,4,8,1,5,1,0,0,40,41,0
20,5,163665,10,5,2,5,5,0,0,0,17,41,0
29,5,200468,6,5,13,3,5,1,0,0,40,41,0
27,5,91501,9,7,8,6,5,0,0,0,40,41,0
30,5,182771,14,7,13,4,3,1,0,0,40,41,1
59,3,56392,10,7,9,4,5,1,0,1579,60,41,0
31,5,20511,13,5,4,3,5,0,0,0,25,41,0
21,5,538822,9,5,4,2,5,1,0,0,40,10,0
26,5,332008,10,5,3,1,3,1,0,0,37,8,0
57,4,220789,9,7,5,4,5,1,0,0,45,41,1
59,3,114760,10,7,3,4,5,1,0,0,20,41,1
87,5,90338,9,3,8,3,5,1,0,0,2,41,0
25,5,181576,10,5,2,3,5,1,0,0,55,41,0
39,5,198841,14,7,13,4,5,1,7688,0,45,41,1
53,5,53197,14,7,13,4,5,1,3103,0,40,41,1
32,7,542265,9,5,11,3,5,0,0,0,40,41,0
38,5,193026,7,7,3,4,5,1,0,0,40,41,0
21,5,25505,11,5,11,1,1,0,0,0,35,41,0
17,5,375657,7,5,1,5,5,1,0,0,30,41,0
44,5,201599,7,5,7,1,1,0,0,0,40,41,0
23,5,181820,10,5,1,5,5,1,0,0,20,41,0
57,5,334224,10,7,3,6,5,0,9386,0,40,41,1
30,7,54318,7,7,2,4,5,1,0,0,40,41,0
51,3,141388,9,7,9,4,5,1,0,0,55,41,0
54,3,57101,9,7,3,4,5,1,0,0,35,41,0
44,5,168515,10,6,11,3,5,0,0,0,40,39,0
60,5,163665,10,7,10,4,5,1,0,0,16,41,1
28,5,207513,13,7,5,4,5,1,7298,0,42,41,1
39,5,293291,9,7,7,4,5,1,0,0,50,41,1
55,5,70088,14,7,13,4,5,1,0,0,40,41,1
36,5,199346,14,7,13,6,5,0,0,0,50,41,1
55,6,143949,14,7,13,6,5,0,3103,0,45,41,1
33,5,207201,9,7,7,4,5,1,0,0,55,41,1
30,5,430283,9,7,11,6,5,0,7298,0,40,41,1
40,6,293809,13,7,13,4,5,1,0,0,20,41,0
30,5,378009,14,7,14,4,5,1,0,0,50,41,1
40,5,226608,10,6,8,3,5,1,0,0,30,19,1
24,5,314182,9,5,2,3,5,0,0,0,50,41,0
18,5,170544,7,5,5,5,5,1,0,0,20,41,0
18,5,94196,9,5,1,5,5,0,0,0,25,41,0
49,5,193047,9,7,3,4,5,1,0,0,45,41,1
42,5,112607,9,7,3,4,5,1,0,0,50,41,0
28,6,146949,9,7,1,4,5,1,0,0,40,41,0
32,5,309513,12,7,3,4,5,1,0,0,40,41,0
48,3,191389,10,4,5,1,5,0,0,0,50,41,0
24,5,213902,4,5,6,5,5,0,0,0,32,23,0
73,3,46514,9,7,5,6,5,0,0,0,25,41,0
35,5,75855,14,7,13,4,1,1,7298,0,40,38,1
23,5,38707,10,7,2,4,5,1,0,0,60,41,1
19,5,188568,10,5,6,3,5,0,0,0,40,41,0
27,5,215014,9,7,5,4,5,1,0,0,35,10,0
27,5,184477,8,5,4,3,5,1,0,0,40,41,0
41,3,204235,15,7,13,4,5,1,0,0,50,41,1
31,5,39054,9,7,3,4,5,1,0,0,20,41,0
64,4,272531,9,7,3,4,5,1,0,0,40,41,1
45,5,358701,8,5,4,5,5,1,0,0,10,10,0
47,5,217750,9,7,4,6,5,0,0,0,35,41,0
22,5,200374,9,5,7,2,5,1,0,0,35,41,0
24,5,498349,13,5,2,1,1,0,0,0,40,41,0
69,7,170458,9,7,4,4,5,1,0,0,20,41,0
40,3,57233,11,7,14,4,5,1,0,0,40,41,1
45,5,188432,9,7,3,4,5,1,0,0,40,41,0
47,3,33300,12,5,9,2,5,1,10520,0,45,41,1
31,5,225779,9,5,7,3,5,0,0,0,40,41,0
48,5,46677,12,6,14,1,5,0,0,0,42,41,0
41,5,227968,13,7,13,6,1,0,0,0,35,9,1
34,5,85355,13,5,11,5,5,1,0,0,40,41,0
48,5,207120,10,7,13,4,5,1,0,0,40,41,0
28,6,229223,11,7,13,6,5,0,7688,0,36,41,1
20,5,224640,12,5,14,5,5,0,0,0,40,41,0
39,5,139012,13,7,11,4,3,1,0,0,40,12,1
40,8,130749,10,6,14,3,1,0,0,0,40,41,0
28,5,204516,6,5,2,3,5,1,0,0,45,41,0
20,5,105479,10,5,5,3,5,0,0,0,25,41,0
41,5,197093,13,6,13,3,1,1,0,0,40,41,0
49,4,431245,10,7,5,4,5,1,0,0,50,41,1
24,5,155150,9,7,7,4,5,1,0,0,40,41,0
35,7,216035,9,7,10,4,5,1,0,0,40,41,0
22,5,388247,10,5,5,5,5,1,0,0,40,41,0
23,5,208908,13,5,4,3,5,0,0,0,30,41,0
23,5,259301,9,6,14,1,5,0,0,0,40,41,0
42,3,69333,11,7,2,4,5,1,4386,0,80,41,1
34,5,167893,10,7,13,4,5,1,0,0,64,41,1
32,8,386877,11,5,8,5,1,1,4650,0,40,41,0
54,5,146551,9,7,11,4,5,1,0,0,54,41,1
48,5,238360,13,4,11,1,3,0,0,0,40,12,0
38,5,187748,13,7,13,4,5,1,0,0,40,41,1
48,7,50748,13,6,11,1,5,0,0,0,40,41,0
22,5,50136,3,7,4,4,5,1,0,0,40,23,0
42,5,111483,13,7,8,4,5,1,0,0,50,41,1
31,5,298871,16,7,13,4,3,1,0,0,40,3,0
27,5,147340,9,5,4,3,5,0,0,0,50,41,1
57,5,132704,14,4,13,3,5,1,10520,0,32,41,1
46,7,327786,11,6,8,3,5,0,3325,0,42,41,0
44,8,243636,11,7,3,4,5,1,0,0,40,41,1
42,6,194417,10,7,10,4,5,1,0,0,40,41,1
24,5,236696,13,5,14,3,5,1,0,0,40,41,0
38,5,337130,2,2,3,3,5,1,0,0,40,10,0
29,5,273051,13,7,14,4,5,1,0,0,52,15,1
38,5,186191,9,7,3,4,5,1,0,0,55,41,0
33,5,268451,10,6,14,1,5,0,0,0,40,41,0
61,5,154600,9,7,4,6,5,0,0,0,4,41,0
49,6,405309,11,7,3,4,5,1,0,0,40,41,1
51,3,99185,12,7,14,4,5,1,0,0,40,41,1
42,5,191765,9,6,4,2,1,0,0,0,35,41,0
21,5,253583,9,5,1,5,5,1,0,0,40,41,0
29,5,297054,9,6,8,3,5,1,0,0,40,41,0
54,5,204397,10,7,9,4,5,1,0,0,50,41,0
23,5,288771,10,5,11,3,5,0,0,0,30,41,0
52,5,173987,6,7,3,4,5,1,0,0,40,41,0
28,6,33662,14,7,13,6,5,0,7298,0,40,41,1
23,5,91658,10,6,1,5,5,1,0,0,40,41,0
43,5,226902,9,7,5,4,5,1,0,0,80,41,1
45,5,232586,10,7,3,4,5,1,0,0,50,41,1
51,3,291755,4,7,14,4,5,1,0,0,42,41,0
29,5,207032,9,2,8,1,1,0,0,0,42,9,0
23,5,161478,10,5,5,5,3,0,0,0,40,41,0
73,3,109833,13,7,9,4,5,1,0,0,30,41,0
47,3,229394,7,6,14,1,5,0,0,0,55,41,0
61,5,69285,9,7,8,4,5,1,0,0,37,41,0
26,5,491862,11,5,14,3,1,0,0,0,40,41,0
40,5,311534,9,7,1,4,5,1,0,0,40,41,1
32,3,420895,13,7,5,4,5,1,0,0,47,41,0
39,5,226374,6,6,4,1,1,0,0,0,40,41,0
33,8,101345,13,5,13,3,5,0,0,0,40,41,0
35,5,48779,9,7,9,4,5,1,0,0,35,41,0
42,5,152676,9,6,14,5,5,1,0,0,40,41,0
46,5,164877,10,7,3,4,5,1,0,0,44,41,0
33,5,97521,9,5,11,5,5,1,0,0,40,41,0
47,5,88564,3,5,7,5,5,1,0,0,20,41,0
33,5,188246,13,7,14,4,5,1,0,0,40,41,0
26,5,189185,9,6,11,5,5,0,0,0,40,41,0
42,7,163069,10,6,11,1,1,0,0,0,40,41,0
28,5,251905,13,7,13,4,5,1,0,0,50,41,0
29,5,112403,3,7,7,4,5,1,0,0,40,38,0
18,5,36882,8,5,5,5,5,0,0,0,20,41,0
33,3,195891,10,7,14,4,5,1,0,0,45,41,0
36,5,194905,13,3,13,1,5,0,0,0,44,41,0
33,5,133503,9,7,10,4,5,1,7688,0,48,41,1
40,5,31621,9,2,11,1,5,0,0,0,40,41,0
57,3,413373,16,7,5,4,5,1,0,1902,40,41,1
40,5,196029,9,6,2,1,5,1,0,0,45,41,0
36,5,107302,9,7,8,4,5,1,0,0,50,41,0
45,5,151267,13,5,11,3,1,0,0,0,40,41,1
52,5,256861,13,7,14,4,5,1,0,0,50,41,0
24,5,82777,9,4,7,3,5,1,0,0,40,41,0
30,5,147430,9,2,11,3,5,0,0,0,40,41,0
28,5,60726,9,5,8,5,1,1,0,0,40,41,0
46,3,165754,16,5,13,3,5,0,0,0,45,41,0
36,5,448337,9,4,5,1,1,0,0,0,40,41,0
48,5,185079,9,5,14,3,5,0,0,0,50,41,0
36,5,418702,11,6,11,1,5,0,0,0,40,41,0
48,5,41504,9,7,2,4,5,1,0,0,40,41,1
21,5,387335,10,5,8,5,5,0,0,1719,9,41,0
18,5,261720,9,5,11,3,5,0,0,0,40,41,0
38,5,133963,13,6,13,3,5,0,0,0,50,41,1
66,5,357750,7,3,8,3,1,0,0,0,40,41,0
36,7,179488,13,7,10,4,5,1,7298,0,55,41,1
38,5,60135,9,5,2,3,5,0,0,0,40,41,0
55,3,308746,15,3,13,3,5,1,0,0,55,41,1
27,5,278720,9,7,3,4,5,1,0,0,45,41,1
22,7,477505,12,5,11,3,5,1,0,0,40,41,0
29,5,164711,10,5,1,2,5,1,0,0,40,41,0
40,5,208277,10,5,14,1,5,0,0,0,40,41,0
21,5,39943,10,5,5,5,5,0,0,0,20,41,0
49,5,104542,9,6,11,3,5,0,0,0,40,41,0
29,5,286634,13,7,13,6,5,0,0,0,50,41,1
28,5,142712,13,5,14,3,5,1,0,0,50,41,1
26,5,336404,9,7,10,4,5,1,0,0,40,41,0
33,5,117983,9,5,11,3,5,0,0,0,41,41,0
72,5,108796,15,7,8,4,5,1,0,0,40,41,1
59,5,59469,14,7,8,4,5,1,0,0,40,1,0
37,5,171968,11,7,11,4,5,1,0,0,40,41,0
56,5,119254,6,6,8,3,5,0,0,0,40,41,0
27,5,278617,10,5,3,3,5,1,0,0,40,41,0
39,5,72338,14,7,13,4,3,1,0,0,40,12,1
49,6,343231,14,5,13,3,5,0,0,0,80,41,0
30,5,63910,9,7,5,5,3,0,0,0,40,41,0
28,5,190350,5,7,10,6,1,0,0,0,40,41,0
25,7,176162,13,5,10,5,5,1,0,0,40,41,0
18,5,37720,6,5,7,5,5,1,0,0,40,41,0
25,5,421467,12,5,1,5,5,1,0,0,26,41,0
36,5,138441,10,5,7,5,5,1,0,0,40,41,0
52,5,146767,9,7,7,4,5,1,0,0,40,41,1
20,5,369678,8,5,8,3,2,1,0,1602,40,41,0
25,5,160445,9,6,3,3,5,1,0,0,40,41,0
26,5,211695,13,5,13,5,5,1,0,0,40,41,0
50,5,102346,13,7,14,6,5,0,0,2415,20,41,1
48,5,128796,12,7,14,4,5,1,0,0,40,41,1
39,5,111129,9,7,1,4,5,1,0,0,40,41,0
30,6,44566,13,7,13,4,5,1,0,0,40,41,0
26,5,118497,9,7,3,4,5,1,0,0,60,41,0
36,5,334291,10,7,3,4,5,1,0,1887,40,41,1
49,5,237920,16,7,5,4,5,1,0,0,60,41,0
34,6,136331,13,7,13,4,5,1,0,0,60,41,0
28,5,187397,9,5,4,2,2,1,0,0,48,10,0
28,3,119793,9,5,4,3,5,1,0,0,40,41,0
42,5,24982,10,7,3,4,5,1,7688,0,40,41,1
26,3,231714,9,7,3,4,5,1,0,0,40,41,0
